"symbol","action","fullName","firstName","lastName","amount","asset","disclosureYear","disclosureDate","transactionDate","url"
"T","sale","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","AT&T Inc","2021","2021-10-14","2021-10-12","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019626.pdf"
"--","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Baldwin Cnty AL pub building Authbuilding RE OID","2021","2021-08-06","2021-07-16","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019249.pdf"
"BRK.B","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Berkshire Hathaway Inc New","2021","2021-07-10","2020-01-15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019066.pdf"
"--","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","General Electric Co Fxd","2021","2021-05-28","2021-05-14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018822.pdf"
"BRK.B","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Berkshire Hathaway Inc","2021","2021-04-20","2021-03-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018605.pdf"
"TFC","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Truist Financial Corporation","2021","2021-02-16","2021-02-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018223.pdf"
"CSCO","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Cisco Systems, Inc.","2021","2021-02-16","2021-02-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018223.pdf"
"T","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","AT&T Inc.","2021","2021-02-16","2021-02-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018223.pdf"
"--","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Pike Road AL OID","2021","2021-02-12","2021-02-01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018204.pdf"
"VTRS","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Vitatris Inc.","2021","2021-01-26","2020-12-01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"--","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Spectra Energy Capital LLC","2021","2021-01-26","2021-01-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"LEE","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Lee Enterprises, Inc.","2021","2021-01-26","2020-11-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"LEE","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Lee Enterprises, Inc.","2021","2021-01-26","2021-01-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"LEE","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Lee Enterprises, Inc.","2021","2021-01-26","2021-01-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"DUK","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Duke Energy Corpoation","2021","2021-01-26","2021-01-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf"
"PFE","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Pfizer, Inc.","2020","2020-11-08","2020-09-16","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017659.pdf"
"BAC","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Bank of America Corporation","2020","2020-11-08","2020-10-28","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017659.pdf"
"PFE","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Pfizer, Inc.","2020","2020-07-11","2020-07-01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf"
"--","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","North Carolina Cap Facs Fin Agy Duke Univ Pj Rev-B","2020","2020-07-11","2020-06-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf"
"LEE","sale_partial","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Lee Enterprises, Incorporated","2020","2020-07-11","2020-06-23","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf"
"D","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Dominion Energy, Inc.","2020","2020-07-11","2020-06-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf"
"D","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Dominion Energy, Inc","2020","2020-07-11","2020-06-01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf"
"MAR","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Marriott International - Class A","2020","2020-05-22","2020-04-29","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf"
"DUK","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Duke Energy Corporation","2020","2020-05-22","2020-04-13","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf"
"DUK","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Duke Energy Corporation","2020","2020-05-22","2020-04-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf"
"D","purchase","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Dominion Energy, Inc.","2020","2020-05-22","2020-04-29","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf"
"AAPL","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Apple Inc.","2020","2020-05-22","2020-04-13","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf"
"TFC","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Truist Financial Corporation","2020","2020-03-24","2020-02-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf"
"PFE","purchase","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Pfizer, Inc.","2020","2020-03-24","2020-03-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf"
"CSCO","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Cisco Systems, Inc.","2020","2020-03-24","2020-02-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf"
"BSX","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Boston Scientific Corporation","2020","2020-03-24","2020-02-05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf"
"WFC","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Wells Fargo & Company","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"SANM","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Sanmina Corporation","2020","2020-01-20","2020-01-15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"--","sale_full","Hon. Mo Brooks","Mo","Brooks","$15,001 - $50,000","Menlo Pk Clif City Sch Dist","2020","2020-01-20","2019-11-12","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"GE","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","General Electric Company","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"DTEGY","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Deutsche Telekom AG","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"CVS","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","CVS Health Corporation","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"CDNS","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Cadence Design Systems, Inc.","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"ARCC","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","Ares Capital Corporation - Closed End Fund","2020","2020-01-20","2020-01-15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"ADTN","sale_full","Hon. Mo Brooks","Mo","Brooks","$1,001 - $15,000","ADTRAN, Inc.","2020","2020-01-20","2020-01-02","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf"
"NVDA","sale_full","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","NVIDIA Corporation - Sold 25K shares at 165.05 for total loss of $341,365","2022","2022-07-26","2022-07-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021438.pdf"
"V","sale_partial","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Visa Inc - Sold 10K shares","2022","2022-07-14","2022-06-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021374.pdf"
"NVDA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","NVIDIA Corporation - Excercised 200 CALL options (20K shares) @ $100 expiry 06/17/22","2022","2022-07-14","2022-06-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021374.pdf"
"AAPL","sale_partial","Hon. Nancy Pelosi","Nancy","Pelosi","$100,001 - $250,000","Apple Inc - 50 CALL options @ $100 expiry 06/17/22","2022","2022-07-14","2022-06-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021374.pdf"
"MSFT","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Microsoft Corporation - 40 Call options strike of $180 expires 6/16/23","2022","2022-06-03","2022-05-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021142.pdf"
"MSFT","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$50,001 - $100,000","Microsoft Corporation - 10 Call options strike of $180 expires 6/16/23","2022","2022-06-03","2022-05-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021142.pdf"
"AAPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Apple Inc - 50 Call options strike of $80 expires 6/16/23","2022","2022-06-03","2022-05-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021142.pdf"
"AAPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Apple Inc - 100 Call options strike of $80 expires 3/17/23","2022","2022-06-03","2022-05-13","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021142.pdf"
"WBD","exchange","Hon. Nancy Pelosi","Nancy","Pelosi","$50,001 - $100,000","Warner Bros Discovery In - Series A - 2419 shares received as result of spinoff AT&T shares held","2022","2022-05-03","2022-04-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020916.pdf"
"TSLA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Tesla Inc - Exercised 25 Call options 2.5K shares expiring 3/18/22 @ $500","2022","2022-03-21","2022-03-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020662.pdf"
"DIS","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Walt Disney Company - Exercised 100 Call options (10k shares) expiry 01/21/2022 at $100","2022","2022-02-28","2022-01-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf"
"PYPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","PayPal Holdings Inc - Exercised 50 call options (5k shares) expiry 1/21/2022 at $100","2022","2022-02-28","2022-01-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf"
"AAPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Apple Inc - Excercised 100 Call options (10K shares) expiry 01/21/2022 @ $100","2022","2022-02-28","2022-01-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf"
"AXP","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","American Express Company - Excercised 50 call options (5k shares) expiring 01/21/22 @ $80","2022","2022-02-28","2022-01-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf"
"AB","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","AllianceBerstein Holding LP - Purchased 10K units","2022","2022-02-28","2022-01-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf"
"AAPL","sale_partial","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Apple Inc - Contribution of 3K shares held personally to Trinity College","2022","2022-01-12","2021-12-30","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020208.pdf"
"AAPL","sale_partial","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Apple Inc - Contribution of 3K shares held personally to the Paul F Pelosi Endowed Fund Georgetown University","2022","2022-01-12","2021-12-30","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020208.pdf"
"DIS","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$100,001 - $250,000","Walt Disney Company - 50 CALL options with strike $210 expiry 1/20/23","2021","2021-12-29","2021-12-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"CRM","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$100,001 - $250,000","Salesforce.com Inc - 30 CALL options with strike $210 expiry 1/20/23","2021","2021-12-29","2021-12-20","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"CRM","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Salesforce.com Inc - 100 CALL options with strike $210 expiry 1/20/23","2021","2021-12-29","2021-12-20","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"RBLX","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Roblox Corporation Class A - 100 CALL options with strike $100 expiry 1/20/23","2021","2021-12-29","2021-12-20","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"--","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$50,001 - $100,000","REOF XX LLC - addtional invesment in LLC which acquired 5 Courtyard Mariott hotels in Fairfax VA (1), Baltimore, MD (2), and San Antonio, TX(2)","2021","2021-12-29","2021-12-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"MU","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Micron Technology Inc - 100 CALL opts with strike of $50 expiry 9/16/22","2021","2021-12-29","2021-12-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"GOOG","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Alphabet Inc - Class C Capital - 10 CALL opts with strike of $2000 expiry 9/16/22","2021","2021-12-29","2021-12-17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf"
"WORK","sale_full","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Slack Technologies Inc - Class A - 10,000 shares exchanged for 776 shares of CRM as result of merged with payout of $267,900","2021","2021-08-20","2021-07-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019331.pdf"
"--","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","REOF XXII LLC","2021","2021-08-20","2021-07-13","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019331.pdf"
"NVDA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","NVIDIA Corporation - Purchased 50 Call options with strike of $100 for 9/16/2022","2021","2021-08-20","2021-07-23","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019331.pdf"
"NVDA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","NVIDIA Corporation - purchased 5,000 shares","2021","2021-08-20","2021-07-23","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019331.pdf"
"NVDA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","NVIDIA Corporation","2021","2021-07-02","2021-06-03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf"
"AAPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$100,001 - $250,000","Apple Inc","2021","2021-07-02","2021-05-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf"
"AMZN","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Amazon.com Inc","2021","2021-07-02","2021-05-21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf"
"GOOGL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Alphabet Inc - Class A","2021","2021-07-02","2021-06-18","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf"
"RBLX","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Roblox Corporation - purchase 10K shares","2021","2021-04-09","2021-03-10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018539.pdf"
"MSFT","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Microsoft Corporation - Exercised 100 call options (10K shares) expiring 3/19/2021 @ $140","2021","2021-04-09","2021-03-19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018539.pdf"
"MSFT","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Microsoft Corporation - Exercised 150 call options (15K shares) expiring 3/19/2021 @ $130","2021","2021-04-09","2021-03-19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018539.pdf"
"AB","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","AllianceBerstein Holding LP. Purchased 25,000 shares.","2021","2021-03-09","2021-02-23","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018355.pdf"
"AB","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","AllianceBerstein Holding LP. Purchased 15,000 shares.","2021","2021-03-09","2021-02-18","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018355.pdf"
"DIS","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","The Walt Disney Company. Purchased 100 call options with a strike price of $100 and an expiration date of 1/21/22.","2021","2021-01-21","2020-12-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018011.pdf"
"TSLA","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Tesla Inc. Purchased 25 call options with a strike price of $500 and an expiration date of 3/18/22.","2021","2021-01-21","2020-12-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018011.pdf"
"AAPL","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$250,001 - $500,000","Apple Inc. Purchased 100 call options with a strike price of $100 and an expiration date of 1/21/22.","2021","2021-01-21","2020-12-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018011.pdf"
"AB","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","AllianceBernstein Holding plc Purchsed 20,000 shares","2021","2021-01-21","2020-12-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018011.pdf"
"--","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$15,001 - $50,000","REOF XX, LLC","2020","2020-12-10","2020-11-05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017834.pdf"
"AAPL","sale_partial","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","Apple Inc.","2020","2020-12-10","2020-11-06","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017834.pdf"
"CRWD","purchase","Hon. Nancy Pelosi","Nancy","Pelosi","$500,001 - $1,000,000","CrowdStrike Holdings, Inc. - Class A","2020","2020-10-04","2020-09-03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017460.pdf"
"FB","sale_full","Hon. Nancy Pelosi","Nancy","Pelosi","$1,000,001 - $5,000,000","Facebook, Inc. - Class A","2020","2020-09-03","2020-08-07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017123.pdf"
